Código nave,Tipo nave (agrupado),TRG,Puerto origen,Puerto destino,Agencia,Sitio,Línea naviera,Servicio,service_time_hours,atraque_hour,atraque_dayofweek,atraque_month,atraque_year,Calado arribo,Calado diff
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,26.416666666666668,5,2,12,2020,8.35,0.0
9606039,Dry Bulk,22871,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,32.25,23,4,12,2020,10.3,5.55
9174282,Vehicle Carrier,57442,ZEEBRUGGE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK,USCX,68.41666666666667,17,1,12,2020,7.825,-0.675
9713351,Container,113042,CALLAO,CORONEL,96566940-k - AGUNSA,Sitio 1,ONE,AX2,25.08333333333333,21,2,12,2020,11.675,2.675
9391567,Vehicle Carrier,57692,ZARATE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK,CARPAC,12.65,6,3,12,2020,8.375,0.275
9203576,Vehicle Carrier,71383,CALLAO,BUSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,48.583333333333336,10,5,12,2020,7.875,0.925
9707649,Dry Bulk,36355,PUERTO MONTT,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,49.16666666666666,16,3,12,2020,8.95,3.17
9465318,Container,141635,LIRQUEN,ANGAMOS,96707720-8 - MSC,Sitio 1,MSC,Andes,32.75,23,3,12,2020,11.3,-2.1
9786774,Container,43628,CALLAO,PAITA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,53.0,6,2,12,2020,9.35,-1.3
9713351,Container,113042,LIRQUEN,ANGAMOS,96566940-k - AGUNSA,Sitio 1,ONE,AX2,17.5,1,4,12,2020,10.95,-1.775
9477347,Container,16137,IQUIQUE,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,NON-LINER,NO SERVICE,16.333333333333332,6,2,12,2020,6.05,-1.75
9456991,Container,50885,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,15.75,13,4,12,2020,9.5,0.85
9606039,Dry Bulk,22871,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,C2,NON-LINER,NO SERVICE,75.46666666666667,12,5,12,2020,10.3,5.55
9329461,Vehicle Carrier,57542,CALLAO,BUSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,115.35,8,1,12,2020,8.52,1.17
9337470,Container,90507,CALLAO,HONG KONG,96566940-k - AGUNSA,Sitio 2,YANG MING,WSA6,52.16666666666666,20,0,12,2020,10.55,-0.15
9318319,Container,50686,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,12.3,6,1,12,2020,9.6,0.925
9277838,Vehicle Carrier,57718,IQUIQUE,YOKOHAMA - KANAGAWA,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,16.9,20,4,12,2020,8.0,1.0
9236535,Container,51364,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,24.416666666666668,12,5,12,2020,12.925,0.725
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,18.0,21,3,12,2020,6.25,-1.0
9360958,Liquid Bulk,11733,CALLAO,CABO NEGRO,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,22.03333333333333,18,1,12,2020,8.45,2.85
9300398,Container,76185,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,54.583333333333336,13,1,12,2020,12.0,-0.15
9707364,Dry Bulk,36353,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,86.83333333333333,2,5,12,2020,9.3,3.65
9777400,Liquid Bulk,17139,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,8.5,21,5,12,2020,6.1,0.05
9696436,Dry Bulk,36300,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,75.66666666666667,21,1,12,2020,10.84,4.9
9612789,Container,39106,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,27.0,16,6,12,2020,12.1,0.8
9777632,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,80.35,15,1,12,2020,10.525,0.55
9349643,Liquid Bulk,12105,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,44.75,9,6,12,2020,5.3,-4.47
9700005,Dry Bulk,24868,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,101.58333333333331,18,1,12,2020,9.23,0.0
9465289,Container,141635,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,43.833333333333336,21,4,12,2020,12.6,3.05
9722687,Container,94440,BUENAVENTURA,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,43.36666666666667,21,1,12,2020,10.925,0.565
9612777,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,23.166666666666668,1,4,11,2020,6.4,-1.725
9786750,Container,43628,CALLAO,PAITA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,34.75,6,2,12,2020,10.275,-0.225
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 4/5,TRANSMARES,CABOTAJE SUR,32.46666666666667,17,5,11,2020,7.8,1.4
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,32.5,2,4,11,2020,6.4,-3.735
9285615,Vehicle Carrier,57692,IQUIQUE,NAGOYA - AICHI,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,15.133333333333333,6,0,12,2020,7.65,0.08
9303156,Vehicle Carrier,41662,CALLAO,MANZANILLO - MX,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,21.816666666666663,6,0,12,2020,7.65,0.6
9786750,Container,43628,CALLAO,PAITA,82728500-5 - IAN TAYLOR,C2,MAERSK LINE,CLX,28.33333333333333,17,3,12,2020,10.275,-0.225
9146479,Container,92198,CALLAO,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,40.5,22,5,12,2020,10.85,-0.65
9166778,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,62.5,9,1,12,2020,10.65,-1.45
9214898,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,73.08333333333333,21,6,12,2020,11.075,-0.275
9797199,Container,43628,CALLAO,PAITA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,71.96666666666667,22,1,12,2020,10.075,0.425
9210050,Container,37113,ARICA,PUERTO MADRYN,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,25.666666666666668,20,3,12,2020,8.85,1.0
9320685,Container,53481,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,44.66666666666666,2,3,12,2020,10.25,-0.25
9747235,Dry Bulk,24872,VALPARAISO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,24.0,6,2,11,2020,6.55,0.45
9628192,Container,95390,NINGBO,VALPARAISO,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,18.2,22,4,11,2020,9.25,0.04
9860611,Dry Bulk,23232,GUAYAQUIL,BALBOA,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,133.56666666666666,15,5,11,2020,10.3,4.735
9738911,Dry Bulk,34773,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,64.63333333333334,16,6,12,2020,10.2,4.385
9604122,Container,98830,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,62.41666666666666,6,0,11,2020,11.3,1.15
9781968,Dry Bulk,34187,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,62.41666666666666,1,4,12,2020,9.55,4.405
9332846,Container,71786,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,33.166666666666664,20,4,12,2020,12.45,-0.16
9285976,Container,90645,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA,54.833333333333336,20,6,12,2020,10.4,-0.05
9860611,Dry Bulk,23232,GUAYAQUIL,BALBOA,80992000-3 - ULTRAMAR,C1,NON-LINER,NO SERVICE,33.583333333333336,13,3,12,2020,10.3,4.735
9448803,Container,91051,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,67.83333333333333,11,5,12,2020,11.925,-0.95
9337913,Container,90757,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,39.75,23,4,12,2020,12.0,-0.9
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,36.6,18,3,12,2020,6.69,-3.71
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,13.75,5,5,12,2020,4.3,-2.6
9583029,Dry Bulk,32540,MEJILLONES,MEJILLONES,80010900-0 - AGENTAL,Sitio 4/5,NON-LINER,NO SERVICE,53.2,8,5,12,2020,11.23,3.355
9465289,Container,141635,LIRQUEN,CALLAO,96707720-8 - MSC,Sitio 1,MSC,Andes,28.0,18,5,12,2020,11.8,-2.0
9337937,Container,90757,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,42.083333333333336,21,5,12,2020,10.55,-0.7
9574377,General Cargo,7460,BARQUITO,BARQUITO,96566940-k - AGUNSA,Sitio 3,NON-LINER,NO SERVICE,79.75,12,2,12,2020,7.45,3.45
9245744,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,55.25,0,0,12,2020,11.7,0.4
9606039,Dry Bulk,22871,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,C2,NON-LINER,NO SERVICE,61.016666666666666,6,5,12,2020,10.3,5.55
9317925,Container,53481,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,30.766666666666666,17,0,12,2020,13.0,0.69
9574377,General Cargo,7460,BARQUITO,BARQUITO,96566940-k - AGUNSA,Sitio 3,NON-LINER,NO SERVICE,20.916666666666668,18,0,12,2020,7.45,3.45
9777620,Container,118945,CALLAO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,106.38333333333334,2,1,12,2020,10.05,0.0
9509152,Container,39905,CALLAO,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,U4Gabac,22.416666666666668,8,2,12,2020,8.6,1.65
9713349,Container,113042,CALLAO,CORONEL,96566940-k - AGUNSA,Sitio 1,ONE,AX2,65.08333333333333,0,3,12,2020,12.0,3.7
9883144,Dry Bulk,23302,BAHIA BLANCA,MEJILLONES,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,108.28333333333332,18,1,12,2020,10.35,4.9
9477799,Container,48338,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,14.1,7,1,12,2020,9.325,0.875
9300427,Container,75178,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,77.91666666666667,1,2,12,2020,13.0,0.4
9713349,Container,113042,LIRQUEN,ANGAMOS,96566940-k - AGUNSA,Sitio 1,ONE,AX2,29.58333333333333,10,4,1,2021,10.15,-1.05
9605798,Vehicle Carrier,61106,MEJILLONES,RIO GRANDE,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,20.916666666666668,5,5,1,2021,9.15,0.55
9486582,Dry Bulk,24168,ROSARIO,CALLAO,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,126.28333333333332,6,5,1,2021,9.7,2.9
9465306,Container,141635,CALLAO,LIRQUEN,96707720-8 - MSC,Sitio 1,MSC,Andes,97.33333333333331,17,5,1,2021,12.1,2.2
9363950,Vehicle Carrier,60065,ZARATE,IQUIQUE,80992000-3 - ULTRAMAR,Sitio 4/5,MOL,NASS,14.633333333333333,12,6,1,2021,9.2,0.6
9450662,Dry Bulk,23456,NUEVA PALMIRA,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,72.91666666666667,8,6,1,2021,9.71,4.21
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,34.333333333333336,14,5,1,2021,6.45,-3.565
9236535,Container,51364,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,19.83333333333333,9,5,1,2021,10.45,0.75
9580132,Dry Bulk,23440,TALCAHUANO,PATILLOS,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,56.06666666666667,2,0,1,2021,6.7,0.2
9293583,Vehicle Carrier,58631,IQUIQUE,YOKOHAMA - KANAGAWA,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,54.61666666666667,4,0,1,2021,7.9,0.4
9169330,Dry Bulk,26862,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,77.58333333333333,11,6,1,2021,9.63,4.865
9219795,Container,92198,IQUIQUE,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,43.25,19,2,1,2021,11.15,-0.75
9792008,Liquid Bulk,14965,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,13.75,23,5,1,2021,6.05,-5.05
9786786,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,24.9,15,2,1,2021,9.225,-0.3
9316141,Vehicle Carrier,61260,IQUIQUE,RIO GRANDE - RS,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,34.983333333333334,3,5,1,2021,9.3,0.95
9256834,Liquid Bulk,13425,QUINTERO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,15.583333333333334,21,4,1,2021,8.265,-0.885
9619402,Container,48338,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,21.08333333333333,23,4,1,2021,12.15,1.05
9792008,Liquid Bulk,14965,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,8.25,14,5,1,2021,6.05,-5.05
9503732,Container,141754,ANGAMOS,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,47.5,7,5,1,2021,11.275,4.15
9303168,Vehicle Carrier,41662,CALLAO,BUSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,48.75,15,6,1,2021,7.7,1.1
9701451,Dry Bulk,22362,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,41.03333333333333,6,0,1,2021,9.95,4.955
9168855,Container,69246,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,59.333333333333336,10,1,1,2021,11.9,0.6
9120865,Container,92198,MEJILLONES,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,699/ AC3,68.58333333333333,15,1,1,2021,10.95,-0.6
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,C1,TRANSMARES,CABOTAJE SUR,9.333333333333334,6,5,1,2021,7.35,1.14
9797187,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,37.38333333333333,6,2,1,2021,10.02,-0.03
9612789,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,34.416666666666664,22,6,1,2021,8.675,0.325
9792008,Liquid Bulk,14965,QUINTERO,SAN ANTONIO - CL,78986820-4 - B&M,C1,NON-LINER,NO SERVICE,49.8,21,3,1,2021,6.05,-5.05
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 1,TRANSMARES,CABOTAJE SUR,13.5,16,4,1,2021,7.35,1.14
9514987,Vehicle Carrier,39454,LIANYUNGANG,BUSAN,80925100-4 - SOMARCO,Sitio 4/5,NON-LINER,NO SERVICE,50.91666666666666,19,2,1,2021,8.1,0.95
9800037,Liquid Bulk,11773,QUINTERO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,11.583333333333334,7,6,1,2021,7.835,-1.885
9210050,Container,37113,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,23.916666666666668,21,4,1,2021,11.4,0.75
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,16.333333333333332,23,3,1,2021,5.55,-1.625
9317925,Container,53481,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,U4Gabac,30.75,6,1,1,2021,9.5,0.5
9503732,Container,141754,LIRQUEN,ANGAMOS,96707720-8 - MSC,Sitio 1,MSC,Andes,27.166666666666668,3,5,1,2021,11.35,-1.8
9261970,Dry Bulk,27989,ROSARIO,PANAMA CITY,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,77.58333333333333,10,2,1,2021,9.55,4.82
9320685,Container,53481,RIO GRANDE - RS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,U4Gabac,23.83333333333333,21,4,1,2021,12.4,0.9
9701451,Dry Bulk,22362,CALLAO,SAN ANTONIO - CL,78986820-4 - B&M,C2,NON-LINER,NO SERVICE,87.75,6,0,1,2021,9.95,4.955
9851335,Dry Bulk,24332,GALVESTON - TX,LIRQUEN,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,45.0,16,3,1,2021,9.9,1.14
9598921,Dry Bulk,24726,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,50.25,17,5,1,2021,9.51,1.73
9777618,Container,118945,CALLAO,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,50.68333333333333,20,2,1,2021,10.325,1.5
9842102,Container,141000,CALLAO,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,20.666666666666668,8,6,1,2021,12.2,2.95
9235531,Container,50686,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,11.333333333333334,5,5,1,2021,9.15,2.3
9456991,Container,50885,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,19.23333333333333,11,1,1,2021,9.85,1.25
9797204,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,25.116666666666667,20,5,1,2021,9.25,-0.05
9753296,Dry Bulk,25569,ANTOFAGASTA,BALBOA,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,34.21666666666667,5,1,1,2021,7.0,0.965
9198575,Container,92198,CALLAO,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,20.916666666666668,7,0,1,2021,11.3,0.45
9797216,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,39.13333333333333,7,3,1,2021,9.15,0.0
9737565,Liquid Bulk,12136,CALLAO,CABO NEGRO,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,10.416666666666666,21,2,1,2021,7.0,0.0
9722675,Container,94440,VALPARAISO,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,33.5,14,3,1,2021,10.2,2.825
9612777,Container,39106,RIO GRANDE - RS,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,22.83333333333333,21,5,1,2021,12.35,1.075
9825403,Container,19122,RIO GRANDE - RS,MONTEVIDEO,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,U4Gabac,29.5,3,0,1,2021,8.925,3.125
9477799,Container,48338,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,16.4,21,1,1,2021,8.5,0.5
9477347,Container,16137,IQUIQUE,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,19.33333333333333,9,6,1,2021,7.4,-0.3
9182277,Vehicle Carrier,57484,ZEEBRUGGE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK LINE,NO SERVICE,60.1,19,1,1,2021,9.4,1.55
9169160,Container,69246,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,46.333333333333336,13,0,1,2021,11.85,0.85
9318319,Container,50686,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,84Q ATACAMA FEEDER,16.4,21,1,1,2021,9.8,1.465
9574365,General Cargo,7460,BARQUITO,VALPARAISO,96566940-k - AGUNSA,Sitio 3,NON-LINER,NO SERVICE,65.66666666666667,20,0,1,2021,7.35,3.35
9256834,Liquid Bulk,10936,QUINTERO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,17.5,2,1,1,2021,5.71,-1.19
9842102,Container,141000,CORONEL,CALLAO,96707720-8 - MSC,Sitio 1,MSC,Andes,15.083333333333334,13,6,1,2021,10.45,-1.45
9722302,Vehicle Carrier,75283,IQUIQUE,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,39.516666666666666,15,3,1,2021,9.05,0.95
9722651,Container,94341,LAZARO CARDENAS - MIC,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,31.966666666666665,17,3,1,2021,10.25,-1.2
9334935,Container,90757,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA,54.41666666666666,13,2,1,2021,11.1,0.3
9305506,Container,91649,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,78.33333333333333,6,6,1,2021,11.6,0.05
9318101,Container,91649,LIRQUEN,SHANGHAI,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,29.666666666666668,8,0,1,2021,10.95,0.45
9731913,Container,94623,ANGAMOS,CALLAO,80925100-4 - SOMARCO,Sitio 4/5,COSCO GROUP,Eurosal,57.03333333333333,20,2,1,2021,10.7,0.8
9302645,Container,90389,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,37.66666666666666,22,5,1,2021,12.05,0.15
9590929,General Cargo,34795,TSUKUMI - OITA,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,68.9,6,5,1,2021,11.31,3.07
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,18.58333333333333,19,4,1,2021,5.4,-1.6
9286009,Container,90645,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,31.166666666666668,15,5,1,2021,12.0,0.32
9531739,Vehicle Carrier,63085,IQUIQUE,LAZARO CARDENAS - MIC,96566940-k - AGUNSA,Sitio 4/5,NYK,USCX,14.966666666666669,5,5,1,2021,8.2,0.6
9441570,Vehicle Carrier,58767,ZARATE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,24.48333333333333,20,6,1,2021,9.125,0.725
9325776,Vehicle Carrier,39422,CALLAO,LAZARO CARDENAS - MIC,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,15.666666666666666,12,1,1,2021,7.95,0.85
9070474,Vehicle Carrier,44818,MONTEVIDEO,CALLAO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,15.883333333333333,6,0,1,2021,8.3,0.55
9612777,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,18.916666666666668,21,3,1,2021,6.575,-1.325
9853046,General Cargo,34909,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,67.83333333333333,21,0,1,2021,11.0,1.975
9196993,Container,68888,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,56.25,4,1,1,2021,12.175,0.625
9403293,Liquid Bulk,15659,BARQUITO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,33.1,7,4,1,2021,6.39,-2.93
9310575,Dry Bulk,9978,PATILLOS,TALCAHUANO,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,85.25,0,0,1,2021,8.16,1.81
9339818,Vehicle Carrier,59250,ZEEBRUGGE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK LINE,NO SERVICE,26.316666666666663,12,1,1,2021,8.75,1.1
9275036,Container,26833,KINGSTON,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,26.116666666666667,23,2,1,2021,6.85,-3.4
9603489,Dry Bulk,33188,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,113.83333333333331,23,3,1,2021,9.5,0.0
9463035,Container,141649,CALLAO,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,48.16666666666666,3,5,1,2021,12.2,3.45
